"""Bonifatiusbote""","Fuld7k10 / 01 / Generalia, 202-01 / Fasz. 2"
"""Bonifatiusbote""","Fuld7k10 / 01 / Generalia, 202-01 / Fasz. 3"
"""Bonifatiusbote""","Fuld7k10 / 01 / Generalia, 202-01 / Fasz. 4"
"""Bonifatiusbote""","Fuld7k10 / 01 / Generalia, 202-01 / Fasz. 5"
"""Bonifatiusbote""","Fuld7k10 / 01 / Generalia, 202-01 / Fasz. 6"
"""Bonifatiusbote""","Fuld7k10 / 01 / Generalia, 202-01 / Fasz. 7"
"""Bonifatiusbote""","Fuld7k10 / 01 / Generalia, 202-01 / Fasz. 8"
"""Bonifatiusbote""","Fuld7k10 / 01 / Generalia, 202-01 / Fasz. 9"
"""Brief ins Dorf""","Darm3he0 / 033 / Q / 66"
"""Bunte Hefte für unsere Soldaten""","Darm3he0 / 038 / S / 93"
"""Calendarium Orbis Catholici""","Spey7k10 / 02 / Nr. 690"
"""Christl. Kinderpflege""","Darm6e10 / 61 / Nr. 105"
"""Christlichen Gesangbuchs""","Biel7e10 / 0008 / <-> / Nr. 26-153"
"""Christlichen Pilgers""","Spey7k10 / 02 / Nr. 609"
"""Christlichen Pilgers""","Spey7k10 / 02 / Nr. 650"
"""Christlicher Nachrichtendienst""","Osna7k10 / 02 / -01-92 / -70"
"""Christliches Gesangbuch""","Darm6e10 / 62 / Nr. 4"
"""Christliches Volk betet für seinen Bischof"" <Broschüre>","Osna7k10 / 03 / -17-72 / -25"
"""Codex Gisle""","Osna7k10 / 27 / -13 / -01"
"""Conservativer Volksfreund. Organ der conservativen Partei in Minden, Ravensberg und Lippe""","Biel7e10 / 0461 / <-> / Nr. 185"
"""Courier du Bas-Rhin""","Muen3nw0 / 008 / < - > / Nr. 1461"
"""Darmstädter Zeitung"" und des ""Hessischen Regierungsblattes""","Darm3he0 / 033 / D / 5"
"""Das ABC der Armenpflege""","Spey7e10 / Freinsheim / XXVIII. Gen. / Nr. 163"
"""Das Geschäft mit der Erotik auf dem Gebiete des Zeitschriften- und Inseratenwesens""<Broschüre> von Staatsanwalt R. Schilling und ""Das Gesetz über die Verbreitung jugendgefährdender Schriften in der Praxis"". - Mitteilungsblätter des Volkswartbundes u. a. mit einem Aufsatz von Dr. Heinrich Oesterreich ""Entwicklung des Rechtsschutzes vor sittenwidrigem Schrifttum"", 1950. - Kampf gegen Schund- und Schmutzliteratur; u. a. durch die Einleitung von Verfahren gegen den Verlag G. Thiele Sarstedt bei Hildesheim sowie gegen andere Verlage; Wiedererrichtung der Zentralstelle zur Bekämpfung unzüchtiger Bilder, Schriften und Darstellungen; Initiierung des Gesetzentwurfes für das Gesetz zum Schutze der Jugend vor Schund- und Schmutzwerken, 1948 - 1949. - Protokoll der Tagung des Volkswartbundes am 28.2.1950 in Köln: u. a. Vortrag von Dr. Michael Calmes, Generalsekretär des Volkswartbundes, über ""Schund und Schmutz in ihren vielfachen Erscheinungsweisen""<Vortrag>, Vortrag von Dr. Heinrich Oesterreich ""Schund und Schmutz in der Rechtsordnung""<Vortrag>, Vortrag von Amtsgerichtsrat Richard Gatzweiler über ""Mittel und Wege im praktischen Schundkampf""<Vortrag>; unter Teilnahme von Buchhändler Gonski, eines Vertreters der Buchhandlung Kösel & Pustet, eines Vertreters der Arbeitsgemeinschaft zur Bekämpfung von Schund und Schmutz u. a. - Broschüre ""Auf der Wacht! 50 Jahre Volkswartbund""","Berl7k10 / 01 / 7- / 137"
"""Das Gesetz über die Verbreitung jugendgefährdender Schriften in der Praxis"". - Mitteilungsblätter des Volkswartbundes u. a. mit einem Aufsatz von Dr. Heinrich Oesterreich ""Entwicklung des Rechtsschutzes vor sittenwidrigem Schrifttum"", 1950. - Kampf gegen Schund- und Schmutzliteratur; u. a. durch die Einleitung von Verfahren gegen den Verlag G. Thiele Sarstedt bei Hildesheim sowie gegen andere Verlage; Wiedererrichtung der Zentralstelle zur Bekämpfung unzüchtiger Bilder, Schriften und Darstellungen; Initiierung des Gesetzentwurfes für das Gesetz zum Schutze der Jugend vor Schund- und Schmutzwerken, 1948 - 1949. - Protokoll der Tagung des Volkswartbundes am 28.2.1950 in Köln: u. a. Vortrag von Dr. Michael Calmes, Generalsekretär des Volkswartbundes, über ""Schund und Schmutz in ihren vielfachen Erscheinungsweisen""<Vortrag>, Vortrag von Dr. Heinrich Oesterreich ""Schund und Schmutz in der Rechtsordnung""<Vortrag>, Vortrag von Amtsgerichtsrat Richard Gatzweiler über ""Mittel und Wege im praktischen Schundkampf""<Vortrag>","Berl7k10 / 01 / 7- / 137"
"""Das Königreich""","Darm3he0 / 051 / < - > / Nr. 390"
"""Das Leben Jesu""","Spey7k10 / 02 / Nr. 121"
"""Das Organ""-Mitteilungsblatt des Variete-, Theater- und Circus-Directoren-Verbandes","Dues2nw0 / NW 14- / 1. / 2101"
"""Das Rote Sprachrohr""<, Flugblatt>, ""Der Rote AEG-Strom""<, Flugblatt>, ""Die Rote Charge""<, Flugblatt>, ""Der Stahl- und Walzwerkprolet""<, Flugblatt>","Berl3be0 / 51 / Nr. 1735"
"""Das Schwert des Geistes""","Karl7e10 / 05 / Nr. 96"
"""Das Wissenswerteste aus der Hannoverschen Geschichte""","Osna3ns0 / 49 / < - > / Nr. 246"
"""Das christliche Haus""<, Zeitschrift> 60. Jg. Juli 1938; Melberger Gemeindebrief","Biel7e10 / 1 / <-> / Nr. 93"
"""Das goldene Zeitalter""","Darm3he0 / 033 / S / 23"
"""Das neueste gerichtliche und kirchliche Ereignis der Zeit ...""","Darm6e10 / 11 / Nr. 15"
"""Das rote Haus"", Illustierte Zeitschrift der Herder-Buchgemeinde für Jugend und Haus <Zeitschrift> / ""Christ und Patriot"" Zeitschrift / Werbemethoden ""Michael <Zeitschrift>"" und ""Echo der Zeit <Zeitschrift>","Aach7k10 / Gvs / G / 32, I"
"""Das schwarze Korps"" - Zeitung","Leip3sn0 / 28 / 1.9. / 745"
"""Der Agitator""<, KDP-Druckschrift>","Berl3be0 / 51 / Nr. 1136"
"""Der Argus"" erscheinende Zeitschrift","Dahl3be0 / I. HA Rep. 77(M) / Tit. 2, Lit. A / Nr. 5"
"""Der Brunnen"" <Broschüre>, ""Mythos des 20. Jahrhunderts"" <Broschüre>, ""Neues Bauerntum"" <Broschüre>, ""Neuheidnische Literatur"" <Broschüre>, ""Pfaffenspiegel"" <Broschüre>, ""Schwarzes Korps"" <Broschüre>, ""Der Stürmer"" <Broschüre>, ""Der deutsche Student"" <Broschüre>, ""Der Weg zur Volksgenealogie"" <Broschüre>","Osna7k10 / 04 / -62-11 / -01"
"""Der Dom zu Osnabrück""","Osna7k10 / 27 / -15 / -02"
"""Der Geistliche ein vom Herrn berufener Träger der geistlichen Kleinkinderschulsache""","Magd7e10 / Rep. H 2 / Nr. 124"
"""Der Jungfrauenvereine Bedeutung und Aufgabe für das Reich Gottes, in der Kirche, für Volk und Vaterland"" von Pastor Johannes Burckhardt, Berlin 1907 im Selbstverlag des Verbandes evangelischer Jungfrauenvereine. - Flugblätter: ""Zweck und Bedeutung des Verbandes der evangelischen Jungfrauenvereine Deutschlands""<Flugblatt>","Kass7e10 / 411 / Nr. 965"
"""Der Jünglingsverein. Eine Monatsschrift für die Leiter und Vorstände evangelischer Männer- und Jünglingsvereine""","Kass7e10 / 411 / Nr. 965"
"""Der Osnabrücker Dom""","Osna7k10 / 27 / -15 / -01"
"""Der Pilger""","Land8k20 / Landstuhl, St. Markus / A.3. / XXII."
"""Der Pilger"" an die Allgemeine Sonntagszeitung","Spey7k10 / 09 / A.3.XXII.2. / Fasz. 2"
"""Der Priester Opferfeier und Gebet mit ihrem Bischof"" <Broschüre>, Druck: Buchdruckerei und Verlag Friedrich Obermeyer Osnabrück; ""Christliches Volk betet für seinen Bischof"" <Broschüre>, Druck: Buchdruckerei und Verlag Friedrich Obermeyer Osnabrück; ""Unter dem Banner St. Ursulas"" <Broschüre>","Osna7k10 / 03 / -17-72 / -25"
"""Der Ratgeber für Mütter""","Darm3he0 / 035 / I / 32"
"""Der Rote AEG-Strom""<, Flugblatt>, ""Die Rote Charge""<, Flugblatt>","Berl3be0 / 51 / Nr. 1735"
"""Der Rote Beobachter"" wurde als Druckschrift","Baut5sn0 / Spezial-Inventar zur Geschichte der örtlichen Arbeiterbewegung / Bd. 70"
"""Der Rote Flieger"" (Lufthansa Staaken),< kommunist. Zeitschrift> ""Die Rote Anzeige für Ketzin"",< kommunist. Zeitschrift>","Berl3be0 / 51 / Nr. 1787"
"""Der Rote Vilzbach""","Darm3he0 / 051 / < - > / Nr. 187"
"""Der Sonntag"". Wochenschrift für katholisches Denken (1906 gegr.) und (1928 Umwandlung in die) Aachener Kirchenzeitung, Verlag: Katholischer Missionsverlag Aachen-Mönchen-Gladbach: Bl. 2 - 7: Ausarbeitung über die Kirchenzeitung in der Diözese Aachen, 2.2.1934 / Bl. 17 - 18: Pfarrmitteilungsblatt kontra Kirchenzeitung, 1933 / Bl. 19: Kreditgesuch des Verlages / Bl. 20 - 23: Kaufpreisbestätigung für ""Den Sonntag"" (Bistum Aachen erwarb Verlags- und Vertriebsrecht vom bisherigen Besitzer, der Kath. Missionsverlag AG) und Bericht über finanz. Mißstände / Bl. 24: Katholisches Kirchenblatt für das Bistum Hildesheim, 1933 / Bl. 26 - 34: Bericht über den finanziellen Stand des Verlages ""Der Sonntag"", 15.08.1933 / Bl. 41: Angaben zum Konzept der Aachener Kirchenzeitung, ihrer Umwandlung zu einer ""Kirchenzeitung für das Bistum Aachen"", 1933 / Bl. 43 - 50ff.: Bericht über die ""Kath. Kirchenzeitung für das Bistum Aachen"" aus Anlaß der Übernahme des Verlages ""der Sonntag"" durch das Bistum, 30.08.1933 u.a. Dokumente dazu (Schriftwechsel, Bezieherzahlen) / Bl. 63ff. Konkurrenzbefürchtungen der Kreisblätter, Heinsberger Volkszeitung, Verlag P. W. Joppen K.-G. Heinsberg, Jülicher Kreisblatt, Dürener Zeitung, Erkelenzer Kreisblatt / 77ff. ""Echo der Gegenwart"", Verlag Kaatzers Erben Aachen - beginnende Auseinandersetzung mit dem NS, enth. auch Schreiben an <Adolf>Hitler / Bl. 86ff.: ""Liboriusblatt"", Verlag der Firma Breer und Thiemann gmbH, Buchdruckerei und Zeitungsverlag Hamm / Bl. 89 - 105: Katholische Sonntagspresse und Schriftleitergesetz, 30.11.1933 (enth. ""Augustinus-Blatt"" v. Nov./Dez. 1933) / Bl. 106 - 118: Bezieher der Kirchenzeitung, statist. Angaben 1933 / Bl. 120ff. Diözesankirchenzeitung und kathol. Aktion / Bl. 130- 133: betr. Nichtunterstellung kirchl. Zeitschriften unter das Schriftleitergesetz, 1934 / Bl. 135 - 136: Bericht über die finanz. Lage der Diözesankirchenzeitung, 03.02.1934 (weitere Berichte s. 177ff., 236ff. / Bl. 138ff.: Bericht über die Tagung der Fachschaft der kath. kirchl. Presse in der Reichspressekammer am 3./4. Febr. <1934> / Bl. 144ff.: Entschließung des Verbandes der Katholischen Sonntagspresse E. V., 1934 / Bl. 154ff. Schriftwechsel mit Pfarreien betr. Einführung der Kirchenzeitung / Bl. 164ff, 202ff., 230 - 232: Rundschreiben der Fachschaft der kath. kirchl. Presse in der Reichspressekammer, u.a. betr. Verbot von Neugründungen von Korrespondenz<blätter>- und Nachrichtenblättern, Polizeimaßnahmen bei Verbreitung von Druckschriften (Nr. 204), 1934 / Bl. 196ff. Berichte zur Kirchenzeitung, bes. Stand der Einführung / Bl. 200: vertraul. Mitteilung des Bisch. von Aachen an die Pfarrer und Rektoren des Bistums Aachen zur Kirchenzeitung(, welche jetzt die einzige im Bistum ist) keine Werbung anderer Zeitungen zu betreiben / Bl. 245f.: Aufstellung über die Durchschnittsauflage von Kirchen- und Sonntagszeitungen, 1934 / Bl. 271: Beschlagnahme der Kirchenzeitung<Aachen>, Nr. 12 vom 24.3.1935 (Exemplar dieser Nr.dabei), Beschlagnahme auch Bl. 292f., / Bl. 235: Einordnung der kath. Zeitschriften in kath. Fachschaft der Reichspressekammer (Nennung der Unterabteilungen der Fachschaft, Kriterien für Gelten einer Kirchenzeitung als kirchenamtlich / Bl. 286: Fragen der kath. Presse / Bl. 287: Durchschnittsauflage 1934 von Kirchen- und Sonntagszeitungen / Bl. 294ff: Tagung der Schriftwalter der Kirchenblätter und Sonntagspresse in Frankfurt/M. 1. - 2.06.1935 (auch Verbot und Zensursachen) / Berichte über Anerkennung der Kirchenzeitung und Bezieherzahlen / Bl. 316ff und 429 - 432: Bericht über die Tagung der Verleger der Kirchenblätter, der Sonntagspresse und der Verbandszeitungen am 5./6.07. in Berlin / Bl. 321 - 428: Solidaris Treuhand A.G. Berlin: Rechnungswesen der Kath. Kirchenzeitung für das Bistum Aachen vom 1.07.1933 - 31.06.1935, Bl. 511ff für 1936 / Bl. 437 - 439: Besprechung Gesch.führer Reichspressekammer-Leiter der Fachschaft Presse, betr. Absage des Reichspropagandaministers an die Fachschaft, die deutsche Presse auf der internat. Ausstellung in Rom zu vertreten / Wirtsch. Konkurrenz Kirchenblätter- Zeitungen / Unterhaltungsteil der kirchl. Presse / Planung im Bereich der kath.-kirchl. Presse, 1935 / Bl. 456: Fachschaft der kath. kirchl. Presse in der Reichspressekammer, Rundschreiben betr. Devisenangelegenheiten dt. Verlage, 1936 / Bl. 459ff: Hinweise zur kath. kirchl. Presse des Bischofs von Berlin (Inhalte) / Abschriften von Erlassen u.ä. betr. kirchl. Presse / Fischelner Sonntagsblatt, St. Castor-Blatt Asdorf-Konkurrenten der Kirchenzeitung (Bl. 580: Meldung des Eingehens des Blattes) / Bl. 559 - 566: Schrift ""Im Lichte der Geschichte","Aach7k10 / Gvs / C / 2, I"
"""Der Sozialdemokrat""/Denunziationsschreiben betr. verbotene<r>n Druck sozialistischer Schriften /Buchbinder Schwabel in Verdacht des verbotene<r>n Zeitungvertriebes/Jesus von Nazareth, eine historische Studie","Baut5sn0 / Spezial-Inventar zur Geschichte der örtlichen Arbeiterbewegung / Bd. 11"
"""Der Tag des Herrn""","Biel7e10 / 0441 / Abt. B 4 / 2"
"""Der Tag des Herrn. Ein Sonntagsblatt""","Biel7e10 / 0441 / Abt. B 4 / 1"
"""Der Weltbolschewismus""","Darm3he0 / 033 / S / 11"
"""Der Wendepunkt""<, Gefängniszeitung>, Stadtvogtei ""Unser Echo""<, Gefängniszeitung>","Berl3be0 / 25 / <-> / Nr. 289"
"""Der christkatholische Pfälzer""<Kalender>); Beanstandung des Kalenders ""Der Wanderer am Rhein""","Spey7k10 / 02 / Nr. 324 d"
"""Der christliche Pilger"", Anmeldung für den ""Pfälzer""","Bann8k10 / Bann / R.3. / XXII."
"""Der einige Trost für unsere Krieger""","Hall8e10 / 01 / <-> / 3846, Bd. 3"
"""Der geheime Rat und Geheime Sekretär, ein politisches Gemälde zur Warnung angehender Staatsbeamten","Stut2bw0 / Ministerium des Innern, E 146 / Vollziehung eines Beschlusses der Bundesversammlung vom 26. März 1834 wegen Anzeige der in den verschiedenen Bundesstaaten seit dem Jahr 1832 mit Beschlag belegten und verbotenen Druckschriften in den Jahren 1835 - 1847 / 4820"
"""Der neue Weg"" Betriebszeitung der Gewerkschaftsleitung","Pobo2bb0 / 29 / 1000 / Nr. 2645 - 2647"
"""Deutsche Messe für Männerstimmen componiert von F. J. Kunkel"" Druck, ""Teutsche Messe für 3 Singstimmen in Musik gesetzt von J. A. Becht, Landau"" Druck, Kritik am neuen Gesangbuch 1842 und besondere Wünsche 1843, Die Zusammenstellung, Prüfung und Gutheissung der Liedtexte 1838-1842, aus Foliots Nachlaß; Kritik des Gesangbuches in der ""Musica Sacra, Beitrag zur Reform und Förderung der Kirchenmusik""","Spey7k10 / 02 / Nr. 270"
"""Deutschen Vorwärts""","Berl3be0 / 51 / Nr. 320"
"""Deutschen Wochenschau""","Berl3be0 / 51 / Nr. 2689"
"""Deutschvölkischen Liederbuches""","Berl3be0 / 51 / Nr. 286"
"""Die Anschaffung von Schulbüchern für arme Kinder aus Gemeindemitteln"", 1837.","Rodh8e10 / 01 / <-> / Nr. 120"
"""Die Bekämpfung der Schund-und Schmutzliteratur"", Vortrag","Biel7e10 / 0418 / Nr. 4 / 2"
"""Die Bücherwarte"". Zeitschrift für Sozialistische Buchkritik <Zeitschrift>","Dahl3be0 / XII. HA (D) / III / Nr. 116"
"""Die Erklärung der Kirchenzeremonien"", des Siegl'schen Gebetbuchs, des ""Karwochenbüchleins"" von Domvikar Hasselwander, der ""Denksprüche und Sprüchwörter ..."", gesammelt von Pfarrer Feldbausch, Mittelbexbach 1856 (beigelegt), von Schulkatechismus, Maiandacht, Biblische Geschichte, ""Officium der katholischen Chorregenten""","Spey7k10 / 02 / Nr. 307"
"""Die Gottesdienstanschläge an den Kirchentüren""","Spey7k10 / 02 / Nr. 294"
"""Die Nation"", Wochenschrift für Politik, Volkswirtschaft und Literatur","Muen2ba0 / Ministerialextradition 1921 III / IX., Specialia, b) / 50774"
"""Die Ostmark"". Monatsblatt des Deutschen Ostmarkenvereins","Dahl3be0 / I. HA, Rep. 195 (M) / Anhang / Nr. 65"
"""Die Schwarze Fahne""","Berl3be0 / 51 / Nr. 2093"
"""Die Schwarze Fahne""","Berl3be0 / 51 / Nr. 351"
"""Die Schwarze Fahne""","Berl3be0 / 51 / Nr. 352"
"""Die Seelsorger von Wahn""","Osna7k10 / 28 / -06"
"""Die Seherin"", dramatisches Gedicht","Dahl3be0 / I. HA Rep. 77(M) / Tit. 2, Lit. S / Nr. 53"
"""Die Verhältnisse der kath. Stadtmädchenschule zu Speyer""","Spey7k10 / 02 / Nr. 455"
"""Die Wiederherstellung des ursprünglichen Evangeliums, eine kurze Abhandlung über die Lehre der Kirche Jesu Christi der Heiligen der letzten Tage""","Spey7k10 / 02 / Nr. 661"
"""Die evangelischen Jungfrauen- und Mädchenvereine Deutschlands. Verzeichnis zum praktischen Gebrauch"", hg. im Selbstverlag des Deutschen Verbandes der evangelischen Jungfrauen- und Mädchenvereine 1898; ""Wegweiser zur Gründung und Leitung von Jungfrauen-Vereinen"", Berlin 1898: Buchhandlung des Ostdeutschen Jünglingsbundes; ""Ein Wort der Fürsorge für die weibliche Jugend besonders an die Heimatgemeinden im Auftrag des Deutschen Vorstände-Verbandes der evangelischen Jungfrauenvereine Deutschlands"", Berlin 1900, Selbstverlag Paul Hasse; ""Wie erziehe ich mein Kind? Kleiner Ratgeber für junge Mütter""","Kass7e10 / 411 / Nr. 965"
"""Die junge Garde""","Darm3he0 / 051 / < - > / Nr. 108"
"""Die marxistisch-leninistische Agrarpolitik der SED","Berl1be0 / DY 30/ / J IV 2/3/ / 1782"
"""Die politische Lüge des politischen Katholizismus"" <Broschüre>, ""Der Brunnen"" <Broschüre>, ""Mythos des 20. Jahrhunderts"" <Broschüre>, ""Neues Bauerntum"" <Broschüre>, ""Neuheidnische Literatur"" <Broschüre>, ""Pfaffenspiegel"" <Broschüre>, ""Schwarzes Korps"" <Broschüre>, ""Der Stürmer"" <Broschüre>, ""Der deutsche Student"" <Broschüre>, ""Der Weg zur Volksgenealogie"" <Broschüre> (Anleitung zur übersichtlichen Darstellung des sippenkundlichen Inhalts der Kirchenbücher in Familienbüchern) 1935, ""Frau und Mutter"" <Broschüre>","Osna7k10 / 04 / -62-11 / -01"
"""Die polnische Frage""","Darm3he0 / 025 / < - > / Nr. 124/14"
"""Die sozialen Bewegungen im alten Rom und der Cäsarismus""","Beli1be0 / R 1504 / <-> / 139"
"""Ehrenburg oder Physiognomien von Meuchelmördern und Kupplerinnen"" angekündigte Flugschrift","Dues2nw0 / Großherzogtum Berg / Präfektur des Rheindepartements, I. Division (Inneres), b. / 11155"
"""Ein Buchdeckel aus Corvey im Landesmuseum Münster"" (Verfasser: Ruth Meyer), ""Ein Antiphonarium in Salzburg""","Osna7k10 / 27 / -13 / -07"
"""Ein Herr, Ein Glaube"" eine Sammlung ev. Predigten von Th. Fliedner und W. Leipoldt. - Berichte betr. Rochows Kinderfreund","Biel7e10 / 0413 / Abt. I A / 58. Bd."
"""Ein Trauerspiel in drei Aufzügen und 4 Akten""","Darm3he0 / 033 / S / 30"
"""Eine Taktik wie sie nicht sein soll","Dahl3be0 / 1. HA, Rep. 120 (M) / BB VII, 1 / Nr. 14"
"""Einheits""-Berufsschulreligionsbuch","Rege6k10 / OA / 296"
"""Entwicklung des Rechtsschutzes vor sittenwidrigem Schrifttum""","Berl7k10 / 01 / 7- / 137"
"""Epitome constitutionum ecclesiasticarum pro Archidioeces; Monaco-Frisingensi""","Spey7k10 / 02 / Nr. 554"
"""Erinnerungsschrift der höheren Schulen an den Krieg""","Darm3he0 / 081 / Nr. 38"
"""Erzähler an der Spree""","Baut2sn0 / 02 / Nr. 4445"
"""Etwas über das gute Lesen in Volksschulen"", Münster 1834.","Biel7e10 / 0413 / Abt. I A / 51. Bd."
"""Etwas über die Rheinschiffahrt""","Darm3he0 / 023 / < - > / Nr. 531"
"""Evang. kirchl. Nachrichten""","Karl7e10 / 03 / Nr. 51"
"""Evangelienpredigten zum Gebrauch in Lesegottesdiensten""","Schw7e10 / 03 / VI / 48 d, Bd. 1"
"""Evangelischen Gesangbuches für Rheinland und Westfalen""","Biel7e10 / 0003 / Nr. 83"
"""Evangelischer Bundesbote für Hessen, Nassau und die Pfalz""","Spey7e10 / Albersweiler / Abt. 7 / Nr. 55"
"""Evangelischer Hausfreund"" herausgegebene Wochenschrift","Dahl3be0 / 1. HA Rep. 76 (M) / Vc, Sekt. 1 Gen., Tit. XII / Nr. 164"
"""Extra-Blattes"", einer Fortsetzung der verbotenen ""Roten Fahne""","Berl3be0 / 51 / Nr. 1273"
"""Extrablatt Volksbefreiung""","Berl3be0 / 51 / Nr. 252"
"""Fliegende Blätter"" der GA-Stiftung Nr. 4 - 101 (unvollständig), 1878 - 1916. - ""GA-Bote""","Darm6e10 / 54 / <-> / Nr. 494"
"""Fliegendes Blatt""","Darm6e10 / 54 / <-> / Nr. 492"
"""Frankfurter Zeitvertreibs-Kalender""","Darm3he0 / 015 / B / Nr. 395/5"
"""Frieden""","Frei4sn0 / Rat der Stadt Freital / Polizeiamt / 1142 - 1147"
"""Geisteshelden. Eine Sammlung von Biographien""","Darm3he0 / 051 / < - > / Nr. 445"
"""Gemeindeblatt für die evangelisch-lutherischen Gemeinden zu Neustrelitz""","Schw7e10 / 08 / Jatzke / 10 V, 2"
"""Gemeindeblatt von Friedland"", 1923. - ""Meckl. Kirchen- und Zeitblatt""","Schw7e10 / 08 / Jatzke / 11 V, 3"
"""Gemeindeblätter von Kublank, Neetzka und Golm"", 1913. - ""Gemeindeblätter von Crammon""","Schw7e10 / 08 / Jatzke / 15 X"
"""Gemeinschaftsmesse""","Osna7k10 / 09 / -01 / -00"
"""Germania"" <Monatsschrift> für Unterhaltung, Belehrung und Geschichte unserer Zeit","Dahl3be0 / I. HA Rep. 77(M) / Tit. 2, Lit. G / Nr. 54"
